CustomerID,Name,Email,Phone,City,Country,Age,Gender,AccountBalance,ActiveCustomer
CUST1223,Derek Hobbs,lwebb@gmail.com,(469)617-7807,Amyhaven,Martinique,68,Female,25278.21,0
CUST1224,Jessica Norris DVM,qrice@hotmail.com,001-165-261-4099x62451,Hermanland,Haiti,68,Female,78628.27,0
CUST1225,Patricia Logan,pavila@yahoo.com,+1-417-000-5763x6100,New Jennifer,Guinea,43,Male,66647.48,1
CUST1226,Julie Yates,xbest@williams-morrison.com,(229)488-4280x293,Brittneyburgh,Guernsey,51,Other,30144.97,0
CUST1227,Marcus Wilson,mitchelltabitha@yahoo.com,001-651-409-8340x63432,Pricestad,Belarus,23,Male,11801.13,1
CUST1228,David Nixon,moorecarla@gmail.com,+1-628-549-6128,North Danielleside,Brazil,63,Female,27055.45,0
CUST1229,Brandon Jones PhD,dsullivan@contreras-adams.biz,544.479.3805x96184,Maryburgh,Andorra,69,Male,25730.22,1
CUST1230,Miguel Waller,pellison@smith.info,(533)301-0168x8337,Brianaport,Malawi,37,Female,33855.15,1
CUST1231,Erin Weiss,oweaver@yahoo.com,+1-584-161-1217,Codyshire,Sao Tome and Principe,64,Male,68735.06,0
CUST1232,Kenneth Levy,sherismith@gmail.com,256.826.8947x07665,Cindymouth,Estonia,64,Male,68038.17,0
CUST1233,Julia Walker,ubenton@gmail.com,(912)128-5660,Princeberg,Finland,64,Other,88840.58,0
CUST1234,Bobby Riley MD,johnsondawn@elliott.com,324-402-8142x78840,Tinastad,Central African Republic,42,Other,46622.13,1
CUST1235,Mary Barton,hannah64@hotmail.com,999-353-5280,North Erica,Norfolk Island,47,Female,37646.18,1
CUST1236,Joshua Hood,carlosgordon@anderson-reynolds.com,504-123-7288x44691,Bradyton,Estonia,56,Male,37885.92,0
CUST1237,Rebecca Harper,howard80@mitchell.com,+1-687-815-5990x34640,New Michaelport,Namibia,54,Female,54457.3,0
CUST1238,Derek Fowler,portertracey@berg-vazquez.net,801-465-6527x7985,North Gary,Greenland,41,Female,78391.05,1
CUST1239,Kyle Carter,hawkinsbrianna@sanders.com,237-024-2411x77231,Shawnstad,Papua New Guinea,27,Male,61558.47,0
CUST1240,Carolyn Pena,kennethherring@smith-wolfe.com,(441)939-0116x38423,North Judy,Uganda,23,Male,37914.69,0
CUST1241,John Galloway,gjohnson@decker-wilson.com,657.153.1844x7312,Toddmouth,Montenegro,36,Male,33476.94,1
CUST1242,Jennifer Jones,alyssa40@gibbs.com,(632)078-7102x35297,South Nicholas,Palau,62,Other,78716.79,0
CUST1243,Edward Lowery,valenciamichael@dixon.net,813.309.0877x9153,Danielbury,Mozambique,40,Other,38861.35,1
CUST1244,Johnny Hamilton,petersonlevi@davis-delacruz.com,001-183-503-2463x799,Williamfort,Italy,34,Female,29217.1,1
CUST1245,Kristin Rios,lfreeman@hotmail.com,001-648-553-1731x18739,Johnsonport,Jamaica,55,Male,87396.9,1
CUST1246,Shannon Reed,martinezjohn@yahoo.com,(696)271-6263x48806,Port Ericfort,Saint Vincent and the Grenadines,41,Male,18604.86,1
CUST1247,David Schwartz,ahowell@gmail.com,+1-074-193-7498x74548,Brooksshire,Bahrain,52,Female,74906.8,1
CUST1248,Jon Spencer,stephen19@hotmail.com,+1-850-938-8508,East Samantha,Israel,36,Male,62956.05,0
CUST1249,Denise Dalton,zhardin@morris.info,001-212-758-0402,Staceyton,Tajikistan,59,Male,62584.3,0
CUST1250,Tracy Johnson,lloydalfred@hotmail.com,001-462-490-0251x12052,East Charlesborough,Falkland Islands (Malvinas),56,Male,9819.02,0
CUST1251,Rose Franklin,kevinjackson@yahoo.com,+1-359-160-8854x19076,Lisaville,Italy,50,Male,75817.35,1
CUST1252,Sharon Marshall,tara38@yahoo.com,(904)779-2197,Lake Chelseaburgh,Portugal,40,Female,70197.12,0
CUST1253,Robert Knight,barbararodriguez@mullins-barry.info,+1-606-563-6486x17886,Austinborough,Botswana,21,Other,13924.97,0
CUST1254,Kathryn Franco,khughes@washington.biz,894-332-5646,Nguyenmouth,Holy See (Vatican City State),70,Female,50225.62,1
CUST1255,Michael Sullivan,qpugh@yahoo.com,001-492-707-2617,Sarahborough,Russian Federation,30,Male,45569.12,1
CUST1256,Kimberly Blevins,christopher38@gmail.com,001-014-978-4871x89227,West Ryanmouth,Belgium,48,Other,81887.3,0
CUST1257,Andrew Brown,bennettsarah@gmail.com,(536)672-4339x457,East Catherineview,Myanmar,41,Other,27190.62,1
CUST1258,Julie Dickerson,morrisgabriel@hotmail.com,001-594-577-1332x58753,North Allison,Tonga,25,Female,66951.2,0
CUST1259,Marcus Wilson,michael70@carpenter-brown.net,+1-863-690-0114x1532,Newtonland,Croatia,70,Other,49027.61,0
CUST1260,Dawn Bradshaw,johnsonblake@yahoo.com,(754)959-0093,North Aaron,Georgia,35,Other,31090.62,1
CUST1261,Catherine Norman,baguirre@gmail.com,597.123.8089x72215,Milesshire,Austria,43,Female,10714.82,1
CUST1262,Kenneth Shea,tyronehayes@lewis.com,+1-096-376-4039x602,Shieldsmouth,Macao,31,Male,35265.72,0
CUST1263,Shawn Jimenez,paul48@evans-anderson.com,338.440.7877x67045,Scotthaven,Bermuda,49,Male,77199.95,1
CUST1264,Luke Alvarez,gali@clark-cooper.com,001-009-219-4431x46751,South Katherine,United States Virgin Islands,46,Other,99368.45,0
CUST1265,Karen Cline,erin91@gmail.com,229-901-4420x7664,Taylortown,Wallis and Futuna,55,Female,13946.67,0
CUST1266,Marissa Kelly,kimberlyhill@holloway-miller.com,559-407-1700x95285,North Lisashire,Armenia,47,Female,57610.06,0
CUST1267,Stephanie Hansen,rebecca55@hays.org,348.704.8952x867,East Katherine,Myanmar,47,Female,74168.42,0
CUST1268,Lynn Thomas,ericsoto@hotmail.com,+1-549-504-1421x928,West Jennifer,Latvia,47,Other,61664.91,1
CUST1269,Justin Williams,mcameron@anderson.com,479-471-2148x709,Lake Kristinfurt,Armenia,43,Other,70507.48,1
CUST1270,Johnathan Patterson,garciadenise@donaldson.com,+1-930-481-0393x1725,Melissaborough,Nicaragua,46,Female,38883.87,0
CUST1271,Michael Park,wwagner@gmail.com,(294)963-3362x81416,Combshaven,Algeria,60,Other,40881.47,0
CUST1272,Shirley Williams,randallkeller@walker.org,885-568-9892x84854,Lake Matthewland,Bouvet Island (Bouvetoya),57,Other,35200.46,0
CUST1273,Sarah Lopez,carolwalker@hotmail.com,600.956.1440,Burnsbury,Taiwan,63,Male,52413.94,0
CUST1274,James Sherman,itorres@huff.info,+1-084-005-3928x91646,New Ralph,Paraguay,59,Female,40159.98,0
CUST1275,Alexis Terry,warrengregory@hotmail.com,824.518.4693,Allentown,Honduras,46,Female,82961.21,0
CUST1276,Lisa Allen,ybell@yahoo.com,9084102183,Morrisontown,Christmas Island,65,Male,63885.43,0
CUST1277,Jennifer Moore,cheryl79@taylor.com,+1-432-950-5149,Stuarttown,Bahamas,62,Male,23026.14,0
CUST1278,Shawn Franco,bethjames@wade-rodriguez.com,939.505.3416x289,Billyhaven,Christmas Island,31,Female,28875.93,1
CUST1279,Ryan Jackson,john98@gmail.com,915-885-5655,Jessicafurt,Mexico,70,Female,84727.11,1
CUST1280,Jennifer Hobbs,andrew40@gmail.com,(623)334-7850x8472,Lake Christopher,Monaco,67,Female,52588.51,0
CUST1281,Debra Holmes,mirandaleslie@humphrey.net,339-457-8219,West Aaron,Czech Republic,53,Other,53665.65,1
CUST1282,Anthony Beard,markpalmer@moss.net,+1-617-384-0312x32289,Port Kurtview,Somalia,48,Other,96429.64,0
CUST1283,Walter Wilson,pricerhonda@blake.com,4443009455,Williamburgh,Montserrat,58,Male,80549.7,1
CUST1284,John Neal,ufry@hotmail.com,001-539-595-4454x855,East Glennshire,Australia,21,Male,38940.03,1
CUST1285,Jeffrey Jones,dgarcia@gmail.com,+1-422-018-7611,Lake Morganside,Sweden,47,Other,82094.62,0
CUST1286,Jill Mcdonald,torreslindsay@pope.com,2845110290,West Amandamouth,Palau,52,Male,36967.64,0
CUST1287,Nathaniel Richard,johnathanlewis@fox-kim.biz,001-095-089-6108x47099,South Amandamouth,Cape Verde,68,Male,53671.89,0
CUST1288,Peggy Dominguez,gluna@gmail.com,779-808-8559x09632,Tuckerhaven,Norfolk Island,63,Male,3668.66,0
CUST1289,Jennifer Glover,schristensen@prince-cooper.net,908.400.4666x4861,Lake Nancy,South Africa,63,Female,38208.82,1
CUST1290,James Carney,clinton25@gmail.com,(885)398-9139,Fredericktown,Vietnam,54,Other,52352.88,0
CUST1291,John Gardner,martinkaren@may-lane.biz,162-100-5218,Jackstad,Saint Kitts and Nevis,34,Male,48143.34,1
CUST1292,Amy Morgan,lday@gmail.com,001-989-681-1190x537,North Brandon,Madagascar,47,Female,33994.37,0
CUST1293,Julie Gallagher,allison64@rivera.com,001-914-345-1293,West Karenton,Sweden,40,Female,74568.74,1
CUST1294,Cynthia Tanner,brennanwilliam@jackson.org,021-579-9826x990,Port Jay,French Polynesia,31,Male,22270.98,0
CUST1295,Ronald Barnes,drobinson@mccoy.org,+1-951-855-0781,Bellborough,India,39,Other,80065.64,0
CUST1296,Jennifer Phillips,fosterisaiah@gmail.com,(313)641-9615x1549,West Brian,Finland,27,Male,23214.31,0
CUST1297,Jeffrey Cole,scottsimpson@hotmail.com,668.767.3201x5579,New Tiffanyville,Grenada,69,Female,36832.09,1
CUST1298,Lindsey Smith,irwincody@gmail.com,+1-927-393-1198x559,Lisamouth,United States Minor Outlying Islands,60,Male,59668.38,1
CUST1299,Mary Gibson,robinsonkatherine@yahoo.com,776.950.8617x0553,Schneiderchester,Uruguay,35,Female,80886.94,0
CUST1300,Christopher Lane,wallsjulie@hotmail.com,(496)919-9495x3225,Greenport,Solomon Islands,23,Female,67686.72,1
CUST1301,Ryan Vasquez,rivashector@gmail.com,+1-174-725-8118x6917,Brownmouth,Honduras,65,Other,20922.14,0
CUST1302,Erin Ellis,robert79@yahoo.com,+1-640-898-0986x09445,Coleshire,Cook Islands,34,Other,70376.06,1
CUST1303,Vanessa Watts,danielnichols@yahoo.com,+1-010-818-6837x20986,Thomashaven,Myanmar,42,Female,71251.87,0
CUST1304,Sabrina Jones,kelsey33@yahoo.com,001-731-743-0547x04539,Stephaniehaven,Togo,54,Female,89034.9,1
CUST1305,Bailey Hunt,jonesjon@mclaughlin.com,+1-153-359-4693x98666,Christinaland,Cambodia,47,Male,32862.18,1
CUST1306,Jason Mooney,plopez@gmail.com,952.154.5436x9794,West Pamela,Saint Pierre and Miquelon,21,Other,76635.72,1
CUST1307,Ricardo Jenkins,barbara08@yahoo.com,(218)560-8589,South Lisaburgh,Bosnia and Herzegovina,70,Male,69620.86,0
CUST1308,Sandra Cain,qgregory@white.biz,(187)239-4198x680,Scottview,Cote d'Ivoire,42,Male,51471.48,0
CUST1309,Susan Huynh,guerrerobrian@yahoo.com,+1-974-330-4717x1584,Lorimouth,Saint Lucia,52,Other,41165.62,1
CUST1310,Margaret Lang,fmeyer@long-miller.net,155-998-5729,New John,Singapore,37,Male,72024.01,1
CUST1311,Steven Yang,kimberly35@hudson-valenzuela.org,881-842-7385x9333,New Mathew,American Samoa,56,Other,32067.03,1
CUST1312,Mr. Ronald Stephens MD,kevinrivera@galvan.com,001-959-449-1148x256,Traceyside,Congo,61,Other,58603.9,1
CUST1313,Matthew Pittman,ryan52@yahoo.com,945-973-3898x59344,North Kyle,Kuwait,67,Female,29897.6,0
CUST1314,Stephen Austin,danielbrennan@ramos.com,(804)275-5539,New Philip,American Samoa,45,Female,83947.27,1
CUST1315,Nicholas Douglas,clinephillip@thomas-bell.com,001-383-678-7980x11881,New Samuelburgh,Liechtenstein,43,Female,14039.31,0
CUST1316,Jennifer Mills,nbarnett@yahoo.com,(154)071-8586x69396,Port Sara,Mayotte,27,Male,14980.58,0
CUST1317,Katherine Ortiz,rpham@yahoo.com,063.488.4067x5648,Davidland,Montserrat,65,Other,3461.75,1
CUST1318,Christopher Manning,tgallegos@hotmail.com,912-916-4398,Joshuaville,Sao Tome and Principe,38,Male,74789.06,1
CUST1319,Karen Prince,jerrywhite@ramsey.com,(002)088-0157x9950,West Diana,Marshall Islands,35,Female,77916.85,1
CUST1320,Michael Jackson,malik73@branch.com,831.355.5419x6936,North Carl,Singapore,69,Male,85754.13,1
CUST1321,Michael Anderson,ruizchristina@yahoo.com,077-003-5039,South Christophertown,Belgium,21,Other,12897.67,0
CUST1322,David Byrd,jenniferjackson@gmail.com,156-944-6180x605,New Amberstad,Saint Pierre and Miquelon,27,Female,50420.0,0
CUST1323,Alan Sanders,oparsons@fisher.com,258-930-6523,Youngshire,Switzerland,21,Male,43181.07,1
CUST1324,Aaron Hampton,sgreen@watkins.com,7338586460,Goodwinton,Spain,41,Female,43393.5,0
CUST1325,Shawn Little,megan47@yahoo.com,+1-831-317-4523x98169,Estesville,Eritrea,29,Male,35630.6,1
CUST1326,Alexander Oconnell,ashleyibarra@moore.info,001-341-659-3784x2516,West Robert,Colombia,48,Female,62575.03,1
CUST1327,Alison Brown,stephensanchez@dean.info,+1-545-996-3553x887,Buckhaven,Sierra Leone,57,Other,28588.11,1
CUST1328,Peter Harris,katherine40@hotmail.com,3206895094,Murphyberg,Aruba,30,Female,96241.43,1
CUST1329,Kristine Lewis,pricedonald@mora-rose.com,600-836-9681,Billyfort,French Southern Territories,46,Female,54480.14,0
CUST1330,Morgan Martin,heather78@anderson.org,2105243138,North Marioview,French Guiana,47,Female,17024.6,1
CUST1331,Carl Ward,devonrichards@powell.com,678.726.0339x7661,South Kimberlystad,Sweden,27,Male,47864.05,1
CUST1332,Melissa Rice,theresagreen@hotmail.com,001-509-533-8392x6195,Lake Sarah,Equatorial Guinea,64,Female,71597.43,0
CUST1333,Clayton Davis,owenkelsey@hotmail.com,234.398.1902x835,West Robert,Chad,58,Other,65880.35,0
CUST1334,Linda Lowe,wilsonmichael@yahoo.com,001-480-197-0689x534,Chasefort,China,61,Other,72610.37,0
CUST1335,Brianna Parrish,rstout@gordon.com,+1-861-577-2805,South William,Lesotho,55,Female,31634.65,0
CUST1336,Travis Soto,brett00@gmail.com,+1-436-107-3315x3667,Kimside,Luxembourg,31,Other,47973.45,1
CUST1337,Christy Jackson,jamescampbell@gmail.com,001-466-584-2193x20146,Sotoshire,Tuvalu,31,Male,3081.61,0
CUST1338,Carlos Cox,nathaniel12@yahoo.com,611.180.1629x255,Shelbyborough,Burundi,23,Female,89063.34,0
CUST1339,Stephanie Griffith,jacquelinejohnson@middleton.org,001-788-206-3873,Gentryshire,Austria,25,Male,79070.27,0
CUST1340,Megan Ross,osmith@bond.com,(081)718-8757,East Josephville,Antigua and Barbuda,64,Male,29840.54,1
CUST1341,Stacy Cannon,mjohnson@carpenter.biz,+1-233-620-4215x1898,Jennifertown,Mozambique,56,Other,50121.6,1
CUST1342,Melanie White,lynchwanda@joyce.com,+1-040-504-1299x44583,Lyonsport,Timor-Leste,42,Other,25998.25,1
CUST1343,Christine Ramos,jenniferbrooks@gmail.com,(904)084-3833x9295,Ingramside,Anguilla,19,Female,34772.65,1
CUST1344,Sandra Smith,jacquelineluna@gmail.com,913.512.8612x7959,New Vincent,Bouvet Island (Bouvetoya),19,Other,88554.54,0
CUST1345,David Castro,timothy68@gmail.com,119.254.1860x311,Port Jeffrey,New Caledonia,52,Female,56509.14,1
CUST1346,Kelly Jacobs,xwatts@bowers.com,001-663-731-2773x558,Markview,Isle of Man,58,Other,76321.6,1
CUST1347,Cheryl Burke,jonesjohn@yahoo.com,001-487-278-6976x40022,North Christophertown,Kazakhstan,45,Other,58976.2,0
CUST1348,Mark Guerra,kevinwatson@weber.com,664.573.0059x332,Floresmouth,Myanmar,52,Female,72984.21,1
CUST1349,Jennifer Gonzalez,scott82@lowe.com,+1-835-459-5446x561,New Brendahaven,Benin,34,Other,40565.18,1
CUST1350,Michelle Garza,tammy97@duncan.org,(147)262-6335,South Sarahview,Cambodia,42,Other,3998.35,0
CUST1351,Sarah Fleming,christine47@gmail.com,401.128.2120x5702,Juliaburgh,Fiji,61,Other,95413.03,0
CUST1352,Linda Brown,allison65@yahoo.com,001-199-771-3904x2977,Finleytown,Kyrgyz Republic,20,Male,31804.45,0
CUST1353,Gary Hudson,stephenknox@munoz.com,8979168849,Chrisland,Haiti,35,Female,1480.66,0
CUST1354,Michelle Martinez,sleonard@hotmail.com,888-356-5923x38382,Gonzalesview,Mali,43,Male,2696.22,0
CUST1355,Yvonne Wright,davidtaylor@bryant-robbins.com,001-202-964-3411x0276,Rodriguezview,Argentina,26,Female,36480.55,0
CUST1356,Ashley Barnes,pjuarez@owens.biz,105-788-7406x9287,New Zacharyburgh,Marshall Islands,41,Other,26121.52,1
CUST1357,Anthony Williams,pereztroy@hotmail.com,+1-090-256-6651x32693,Rebeccamouth,Saint Kitts and Nevis,18,Female,84544.55,0
CUST1358,Sheena Harmon,jblack@morris.com,+1-854-376-0568x344,Andersontown,New Caledonia,52,Female,89959.37,1
CUST1359,Justin Peterson,garciajoseph@carter.net,+1-170-452-0557x89670,Coopertown,Saint Lucia,39,Other,75555.6,0
CUST1360,James Williams,jeffrey77@ward.com,(134)936-4076,South Chelseaburgh,Brunei Darussalam,51,Male,34030.74,1
CUST1361,Anthony Johnson,mtran@west.com,095.471.5336,Abigailfurt,Puerto Rico,31,Other,59443.21,1
CUST1362,Cynthia Conley,jenniferhale@lin.com,(351)014-8325x61680,Lake Tiffany,Falkland Islands (Malvinas),36,Male,53112.83,0
CUST1363,Michael Ellis,vthompson@yahoo.com,(446)150-2798,Moralesfort,French Southern Territories,67,Other,29945.22,0
CUST1364,Curtis Allen,brownpaul@gmail.com,046-860-1065,Joshuahaven,Bosnia and Herzegovina,33,Other,8817.34,1
CUST1365,Anthony Shah,brooketorres@yahoo.com,135-405-9575,Davisview,French Polynesia,18,Female,11686.58,1
CUST1366,Brittney Fowler,nancy85@gmail.com,(843)469-8743x37702,Christineport,Lithuania,54,Male,50865.31,0
CUST1367,Alexander Miller,terrideleon@gmail.com,283-204-2591,Port Kristen,Denmark,62,Other,82922.29,1
CUST1368,Frances Barrett,nobrien@howard.info,(282)314-4839x35134,Mezaville,Christmas Island,40,Other,95122.23,1
CUST1369,Kelly Stark,rosecody@gmail.com,001-109-277-6493x61957,Danielville,Mayotte,45,Male,90214.52,0
CUST1370,Manuel Miller,jenkinsdestiny@young.biz,(957)522-6631x159,North Seanborough,Germany,49,Other,26631.41,1
CUST1371,Thomas Thompson,lisa80@tate.com,(048)255-8274,Susanville,Saint Barthelemy,50,Male,19011.33,0
CUST1372,Samuel White,nmoore@yahoo.com,789-044-8539,Cuevasview,Uzbekistan,22,Other,47966.58,1
CUST1373,Erin Oliver,joshua75@thomas.com,(437)004-4459,Kellyborough,Vanuatu,54,Other,29826.6,0
CUST1374,Wendy Woods,jryan@francis.org,001-583-256-2244,West Anthony,United Kingdom,26,Male,8960.68,1
CUST1375,Jeanette Roberts,conradbrad@gmail.com,5843358415,East John,Brunei Darussalam,53,Other,92200.96,0
CUST1376,Dr. Michael Williams,osalas@carter.biz,(410)779-6184x1742,Lake Timothyton,French Southern Territories,48,Other,55545.18,1
CUST1377,Courtney Harris,richard19@hotmail.com,+1-890-016-3544x041,Raymondland,Norfolk Island,40,Male,30049.6,0
CUST1378,Susan Gutierrez,caleb45@gmail.com,(138)284-0664x504,Wuburgh,United States Virgin Islands,38,Female,70759.29,0
CUST1379,James Chaney,jerome70@rodriguez.com,001-451-297-0920x5447,South Christopherstad,Estonia,61,Female,19140.17,1
CUST1380,Jason Brown,livingstonscott@gmail.com,831-870-6978x00067,West Tammyview,Sri Lanka,19,Male,60356.02,1
CUST1381,Shawn Brandt,xaustin@yahoo.com,001-571-896-3819x8955,Lake Karen,Myanmar,22,Male,36346.35,0
CUST1382,Crystal French,simmonsjustin@howe.net,+1-720-741-3913x897,Juanfort,Jordan,53,Female,61341.27,0
CUST1383,Jennifer Steele,spencer53@williams-holmes.com,+1-689-889-8085x9877,Gregoryfort,Iran,54,Female,35588.53,1
CUST1384,Anna Thompson,michelle77@abbott.biz,(732)355-5696,North Christopher,Guyana,54,Male,88790.5,0
CUST1385,Kenneth Bautista,groberts@williams.com,001-302-434-0007x5889,Roblesville,Timor-Leste,23,Male,84093.99,1
CUST1386,Tyrone Collins,frazierrussell@yahoo.com,816.896.3504x1392,Meredithfurt,Central African Republic,27,Other,72638.58,0
CUST1387,Melanie Savage,beniteztaylor@hotmail.com,092-577-2132x6697,Ericside,Lebanon,56,Female,5360.01,1
CUST1388,Vickie Porter,hernandezmichael@hotmail.com,791-453-4563,South Jacquelineport,Uganda,21,Other,60665.11,0
CUST1389,Anna Garza,aroberts@yahoo.com,+1-058-323-7488x288,Davidshire,Swaziland,68,Other,88479.07,0
CUST1390,Ashley Ballard,rodriguezmelissa@yahoo.com,559.880.2171,South Arianaton,Kuwait,59,Other,82042.39,0
CUST1391,Sherry Pena,andrewoconnell@anderson.com,(176)263-4004,Jasminetown,Cote d'Ivoire,52,Other,60218.52,0
CUST1392,Miss Lisa Hurley,bradley05@gmail.com,934.242.2795,Port Waynetown,Lao People's Democratic Republic,54,Other,69119.97,1
CUST1393,Pamela Evans,bdeleon@yahoo.com,5979156578,Gardnerland,Saint Lucia,37,Male,41569.07,1
CUST1394,Darren Brown PhD,michellemunoz@young-le.com,(641)529-2774,Rosechester,Cote d'Ivoire,67,Female,65583.88,0
CUST1395,Dillon Gray,james91@hotmail.com,385.660.4679,North Jonathanton,Nigeria,58,Other,51229.31,1
CUST1396,Nicholas Dixon,sarahdodson@hotmail.com,4388310114,Douglasfurt,Russian Federation,31,Female,43907.66,1
CUST1397,Jill Harper,santiagoreginald@yahoo.com,(795)683-7137,North Matthewstad,Saudi Arabia,33,Male,78765.27,0
CUST1398,Francis Bryant,tammy03@hotmail.com,433-272-7097,Mccannstad,Gambia,36,Female,27073.81,0
CUST1399,Kayla Newman,briandowns@vincent.com,679.710.9873x53052,Sullivantown,Taiwan,67,Female,99805.54,1
CUST1400,Ariana Johnson,thomasadrian@hotmail.com,001-321-584-9452x2998,Castillohaven,Equatorial Guinea,49,Other,78464.02,1
CUST1401,Nicole Chavez,gpetersen@thomas.org,(903)292-3678,New Marymouth,Micronesia,67,Other,12860.44,1
CUST1402,Michael Zimmerman,vgreen@gmail.com,(556)681-7310x000,West Richardview,Kenya,18,Male,84698.88,0
CUST1403,Ruth Harris,tdavidson@thomas-robertson.biz,(289)540-3616,West Stefanieside,Jersey,29,Female,81020.15,1
CUST1404,Bruce Gonzales,ztaylor@gmail.com,(033)306-7330,North Melaniechester,Netherlands Antilles,57,Other,69801.44,0
CUST1405,Lauren Riley,fglover@george.com,319.950.1015,Autumnburgh,Egypt,22,Male,16700.06,1
CUST1406,Natasha Koch,kbell@floyd-evans.org,034-723-5969,East Evanborough,Mauritius,58,Male,46344.44,1
CUST1407,William Cervantes,mccallkimberly@vaughn.com,1837170160,East Kristin,Mali,22,Male,69033.1,0
CUST1408,Jesse West,pearsontyler@hotmail.com,969.707.1211x18014,West Kathrynmouth,Azerbaijan,23,Male,54610.3,1
CUST1409,Cynthia Anderson,cward@yahoo.com,507.363.5452,West Stacie,Haiti,30,Male,19169.61,1
CUST1410,Michelle Cain,ccampbell@hotmail.com,242-531-7279,Jesusside,Jersey,54,Male,21843.39,1
CUST1411,Linda Thompson,kayla19@sparks.com,+1-844-243-8646,South Holly,Tonga,26,Other,70342.14,0
CUST1412,Heather Rodriguez,hmiles@bender-ball.com,(646)973-5885x112,Johnstad,Somalia,70,Other,13285.09,1
CUST1413,Emily Turner,markmoore@gmail.com,001-686-647-3693x20519,Paulaville,Morocco,67,Other,49036.57,1
CUST1414,Whitney Gutierrez,parsonsgrace@gmail.com,194.017.8311x0331,South Jenniferview,Switzerland,44,Female,32701.9,1
